	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CIR2	CIR2	246.948689654249	0.0353028435514846	0.475252057833049	0.0742823581079288	0.940785714435521	0.957088495063758
CIN5	CIN5	183.319713703703	0.041923493037611	0.583963906518413	0.0717912401257099	0.942768044199964	0.958937324622015
SPP2	SPP2	194.186729212633	0.0353187037913537	0.495880984238674	0.0712241544119272	0.943219357790979	0.959228505246049
YRA1	YRA1	697.111724803477	0.0303053343655158	0.427163099659286	0.0709455811835993	0.943441066207192	0.959286122602554
FRD1	FRD1	171.739698791263	-0.0373370730598739	0.528249085016181	-0.0706808097144744	0.9436517942622	0.959332556979518
GRR1	GRR1	371.637689152387	-0.0308777326482584	0.440061039303752	-0.0701669311537145	0.944060794546058	0.959580506803373
LAS17	LAS17	137.168177078562	-0.0311854360814841	0.471524343195103	-0.0661374890428096	0.947268364236038	0.962672448494466
YLR352W	YLR352W	102.373195387094	-0.0359391886081964	0.555955260736652	-0.0646440300979907	0.948457427053098	0.963712336718987
MET13	MET13	294.046529403274	0.0277983510740115	0.435706276277936	0.0638006670720507	0.949128947096267	0.964057574366219
SRP54	SRP54	1122.65495444829	-0.0254656604268618	0.398678622621642	-0.0638751590426495	0.949069632088863	0.964057574366219
SPR2	SPR2	1.98602050077422	-0.141025165027196	2.21766279818405	-0.0635917981501406	0.949295262652969	0.964058023159018
YOL159C-A	YOL159C-A	68.4802934101297	0.034984416695244	0.560923323181769	0.0623693386411518	0.950268711627179	0.96437257761082
MCH1	MCH1	229.149442186612	0.0308905836652082	0.49376383348254	0.0625614546276819	0.950115724012382	0.96437257761082
MOB1	MOB1	331.57477425841	0.0277520097532309	0.442342230595785	0.0627387751692893	0.949974520077531	0.96437257761082
PFA4	PFA4	74.4269452502498	-0.0337350509009466	0.53750843121954	-0.0627619009145698	0.949956104694381	0.96437257761082
AIR2	AIR2	215.672116755746	0.0281651329812656	0.458436357642394	0.0614373893163946	0.951010876217715	0.964876086651322
PYC2	PYC2	783.106757287979	-0.0252363886932555	0.411524480306064	-0.0613241493543382	0.951101058589442	0.964876086651322
SRX1	SRX1	18.8109584883133	-0.0511586362661006	0.837006831603996	-0.0611209303609421	0.951262900294575	0.964876086651322
HTA2	HTA2	838.698089289891	-0.135579607147502	2.2282261844558	-0.0608464293675888	0.951481513507945	0.964929428809662
MSS51	MSS51	258.923065308555	0.0361491798128696	0.599229930028391	0.0603260584983746	0.951895948056289	0.965012951352372
RTC3	RTC3	2414.13990362959	-0.029056170927981	0.48145380297238	-0.0603509012673598	0.951876162444327	0.965012951352372
YHR173C	YHR173C	2.44718576466129	-0.123623263467665	2.07515725973881	-0.0595729614647253	0.952495753735142	0.96545261958644
ESA1	ESA1	522.562623371957	-0.0261460680247963	0.441800110223033	-0.0591807639242033	0.952808130949472	0.965600846918628
HEM12	HEM12	462.876088077633	0.0308268351831998	0.527446655486166	0.0584454083888079	0.953393845900322	0.966025981933869
ABD1	ABD1	240.397170021729	0.0245390670773188	0.445436837919032	0.0550898915140452	0.956066849319395	0.968396745947077
ASE1	ASE1	166.389976173263	-0.025037588406799	0.452931543658172	-0.0552789682179762	0.955916217472639	0.968396745947077
KSS1	KSS1	68.1111238386255	-0.0300355451981204	0.548531895068963	-0.0547562420127717	0.956332661883901	0.968497200012064
CDC25	CDC25	568.44032348095	-0.0221215139301036	0.407601083211561	-0.0542724610930969	0.956718090070518	0.968718735102761
BPL1	BPL1	132.452373414998	0.0259257574769389	0.488897712807441	0.053029001359125	0.957708800473092	0.969552960869119
HSH49	HSH49	277.396684651258	0.0238454951838709	0.465670659307737	0.0512067803870646	0.959160748967398	0.970684707121455
YLR112W	YLR112W	6.74630926703184	-0.0640985597131766	1.25083438648523	-0.051244641501494	0.959130579777805	0.970684707121455
HEH2	HEH2	397.200073795053	-0.0212077712517109	0.419010935744613	-0.0506138848477144	0.959633198498621	0.970993758647978
FMT1	FMT1	13.0641897392908	0.0453998301354204	0.91152589634828	0.049806407384913	0.96027666066753	0.971475709625707
SAH1	SAH1	3179.81287867954	0.0275852414669928	0.560078680661826	0.0492524397364961	0.960718121076177	0.971686141179755
ATG12	ATG12	93.9631012369546	0.0252699556767241	0.516598807076831	0.0489160163177959	0.9609862249658	0.971686141179755
VMA13	VMA13	1956.45850180993	0.0196999380301777	0.401702895218802	0.0490410655851695	0.960886569689198	0.971686141179755
ROT2	ROT2	134.840193322839	-0.0224798738235501	0.468223264655845	-0.0480110142328646	0.961707464642492	0.97207717991342
SSN8	SSN8	73.0190009354249	-0.0253319026749441	0.526592089112843	-0.0481053612438825	0.96163227349956	0.97207717991342
DUO1	DUO1	46.1680489390598	0.0327568590491046	0.688449583329166	0.0475806215041933	0.962050476334443	0.972254802374506
IRC5	IRC5	231.691197232436	0.0205467869277175	0.433915324631332	0.0473520656251878	0.962232632222055	0.972269829359281
snR13	snR13	3.88172589975198	-0.0725461962074375	1.55875234065115	-0.0465411947206009	0.962878901003687	0.972753723732562
HNM1	HNM1	937.070726350705	0.0195506012661589	0.42373967841545	0.0461382359548373	0.963200070559363	0.972909073703687
snR191	snR191	7.37808480614705	0.0536890750813481	1.197092340238	0.0448495686395202	0.964227214755409	0.973606749567245
YHL015W-A	YHL015W-A	8.92052719872473	0.0498271976791479	1.12523986564271	0.0442814009710614	0.964680097005818	0.973606749567245
YIL089W	YIL089W	85.3334709638814	0.0236192219295264	0.535356597594257	0.0441186716212419	0.96480980947364	0.973606749567245
SMF1	SMF1	224.26420856445	-0.0195397257938238	0.435956584106781	-0.0448203479570291	0.964250506065269	0.973606749567245
KRE5	KRE5	157.808173163805	-0.0205491696002693	0.462994849267612	-0.0443831494729909	0.964598993184973	0.973606749567245
MRPL7	MRPL7	153.075526805494	-0.0319181842196709	0.725237103107328	-0.0440106884809329	0.964895883948267	0.973606749567245
RGD1	RGD1	177.22751359201	-0.0195690655501178	0.448573132482027	-0.0436251396552419	0.965203212223538	0.973747798896581
ASG7	ASG7	9.35101505413228	0.0453685769200628	1.05788391168944	0.042886158319214	0.96579228266056	0.974172986258795
PAU7	PAU7	5.91665830562582	0.0602967587154462	1.41501710140113	0.0426120353285775	0.966010801400725	0.974224323744753
MAM33	MAM33	242.044962464299	-0.0215514172082871	0.516231759131932	-0.0417475616853307	0.966699938245826	0.974516134184251
BNI4	BNI4	96.5334410631841	-0.0240103283427181	0.576920807132374	-0.0416180661988308	0.966803170974947	0.974516134184251
PHO92	PHO92	2.91284793144989	-0.0841036955855103	2.00996668946019	-0.0418433280643559	0.966623594440655	0.974516134184251
SLI1	SLI1	53.7844308179494	-0.0230226114769131	0.568955604453658	-0.0404646888029527	0.967722658225078	0.975273814739753
RTC1	RTC1	242.244891340877	-0.0180214281854945	0.46928592329881	-0.0384018085580198	0.969367319026453	0.976761937964934
HDA3	HDA3	174.07305137838	0.0165913380087361	0.450301734718219	0.0368449346949959	0.970608645648475	0.977843204803075
NAP1	NAP1	2228.69976907434	0.0148705918489693	0.406904570450759	0.0365456495917359	0.970847279890847	0.977907431230736
YER186C	YER186C	29.1219013650954	-0.0253300227721724	0.696972278019476	-0.036342941564549	0.971008910122605	0.977907431230736
STR3	STR3	88.6238281161977	0.0215128137997029	0.608529097216216	0.0353521530821051	0.971798937149572	0.978426723304258
DAD1	DAD1	26.3224638578235	-0.0256868399753234	0.728208241978842	-0.0352740308260199	0.971861230838865	0.978426723304258
HMS2	HMS2	86.9410740752393	0.0197362653632564	0.576815103824164	0.0342159302563492	0.972704963471327	0.979106554848519
RBL2	RBL2	143.516573345138	-0.0159199482709801	0.477664156018451	-0.0333287479715458	0.973412428923486	0.979649010719186
YGL230C	YGL230C	16.9710848808313	0.0271409797659657	0.846860626901065	0.032048933323637	0.974433027770726	0.980506363816389
RAX2	RAX2	47.0931007271704	0.021479204765507	0.67836938150502	0.0316629926867476	0.974740807636881	0.980548542982506
PER33	PER33	527.379516008276	-0.0128588547087902	0.410017679776343	-0.0313617079044115	0.974981078784567	0.980548542982506
CTO1	CTO1	88.8937030342926	-0.0166480458965392	0.528384232576242	-0.0315074615594951	0.974864841636674	0.980548542982506
YNL193W	YNL193W	272.975683372095	-0.0145898959717601	0.517489109019338	-0.0281936290396691	0.977507718495859	0.982919525933899
STN1	STN1	190.951085954471	-0.0123648137950891	0.445329675359524	-0.0277655285044877	0.977849159624826	0.983092772139679
MAK31	MAK31	92.8994112639545	0.0138414917279843	0.503003771916158	0.0275176698481924	0.978046846682822	0.983121458478132
SIR2	SIR2	149.133642161767	-0.0134254748165248	0.512064858218349	-0.0262183092650347	0.979083212220273	0.983993019094627
YCL049C	YCL049C	377.757253892191	-0.0117593599190225	0.45290566437561	-0.0259642588821103	0.979285846114161	0.98402651065275
FRQ1	FRQ1	331.631947980699	-0.01079173964302	0.423781999331579	-0.0254653091920883	0.979683818762836	0.984256241080311
DAL4	DAL4	41.392335172986	0.0153617086553235	0.632580963076122	0.0242841779187006	0.980625933602187	0.984862264747867
YKL018C-A	YKL018C-A	141.648199343823	-0.0114335902382787	0.469003647526492	-0.0243784676272327	0.980550723565499	0.984862264747867
MIP1	MIP1	185.417312223619	0.0106038527285358	0.451239120497878	0.0234994091754188	0.981251909765528	0.985320680642233
HHF1	HHF1	1305.37198417036	-0.0343523521964625	1.56792363824609	-0.0219094548729999	0.982520182688337	0.986423786799899
DPB2	DPB2	48.6001439092204	0.0144334096696879	0.728009729518731	0.0198258472166704	0.984182298836493	0.987921851612728
SKG1	SKG1	364.302279927345	0.0100606243602368	0.513994440945284	0.0195734108363786	0.98438367484805	0.98795336180571
FIR1	FIR1	66.6969357797126	0.0103251216206279	0.541927608484918	0.0190525846237917	0.984799156544364	0.988199706118067
FMP25	FMP25	268.500133898538	-0.00857467596811999	0.478295762484807	-0.0179275599758055	0.985696642863523	0.988929550892939
SAM35	SAM35	220.484328628023	-0.00815256924207694	0.473834075139905	-0.0172055360089284	0.986272645747333	0.989336661560839
SEC13	SEC13	633.402675924614	-0.00702134169447156	0.455691856449655	-0.0154080912245736	0.98770660832993	0.990604108302597
PCL7	PCL7	514.354103257324	0.0060571622265835	0.411846087499054	0.0147073443464421	0.988265660051733	0.990856034643902
APC4	APC4	45.9781492432713	-0.00913747646502829	0.623044592489743	-0.0146658466748168	0.988298766832536	0.990856034643902
DCR2	DCR2	189.364294810296	0.0070216467899781	0.486994176618734	0.0144183383027911	0.988496229060726	0.990883077492401
BFR1	BFR1	766.954942915988	0.00834536182278743	0.594758648228642	0.0140315098362038	0.988804842294685	0.991021511194466
RDS2	RDS2	308.675518346397	0.00629520254217002	0.479548793519983	0.0131273451778744	0.989526194779348	0.991573490354753
VIP1	VIP1	827.516918501693	-0.00525784022629844	0.423123964915895	-0.0124262406818379	0.990085549562588	0.99196297432473
CRF1	CRF1	135.675985537676	0.00723736024948267	0.595852260006997	0.0121462327748789	0.990308946686009	0.992015787338691
BET2	BET2	254.743795954	0.00494053176691383	0.434759757195255	0.0113638203286947	0.99093317835122	0.992470038355556
YAR064W	YAR064W	1.86502799049825	0.0240323538761149	2.23806623030666	0.010737999416944	0.991432480697403	0.992799031325518
YHR140W	YHR140W	52.2054389273413	0.00514443631948559	0.622897470559519	0.00825888137716242	0.993410440971084	0.994437044940396
NCP1	NCP1	643.17998645091	-0.00350920125489267	0.42121357079338	-0.00833116855252998	0.99335276613419	0.994437044940396
PPH22	PPH22	199.160922081776	0.0039397404179724	0.491910183300538	0.00800906456446617	0.993609759354733	0.994465286958792
SLI15	SLI15	83.4908980819303	-0.00368908594270131	0.56123103128546	-0.00657320379140783	0.994755379947242	0.99544047318412
YMD8	YMD8	184.055055002402	0.00289752650598927	0.493131824153427	0.00587576458072552	0.995311845134262	0.995825863990416
IKI1	IKI1	304.151827633326	-0.00184276584595121	0.42635012669652	-0.00432218904267598	0.996551402831371	0.996894449785874
FYV4	FYV4	156.704163719427	0.000791096442685584	0.48943382433774	0.0016163501649197	0.998710339720118	0.998882205206217
MRPL9	MRPL9	224.175601938453	-0.000568050606279613	0.540498383192038	-0.00105097558835395	0.999161442958643	0.999161442958643
tV(AAC)G2	tV(AAC)G2	1.80398539298746	4.88706715778602	2.73076927825215	1.78963019567659	0.073513380900527	NA
YHL041W	YHL041W	1.43793753773533	4.68160437074013	2.86699364468171	1.63293154814784	0.102483394112008	NA
RUF5-1	RUF5-1	1.43793753773533	4.68160437074013	2.86699364468171	1.63293154814784	0.102483394112008	NA
tA(UGC)E	tA(UGC)E	1.22355960123869	4.41225202972479	3.04865595194553	1.447277783808	0.147819138748335	NA
tT(AGU)D	tT(AGU)D	0.643133809489925	3.71874210158423	4.18979050805655	0.887572324781744	0.374770845923878	NA
tG(GCC)D2	tG(GCC)D2	0.643133809489925	3.71874210158423	4.18979050805655	0.887572324781744	0.374770845923878	NA
tL(CAA)N	tL(CAA)N	0.643133809489925	3.71874210158423	4.18979050805655	0.887572324781744	0.374770845923878	NA
tL(UAA)B2	tL(UAA)B2	0.794803728245407	3.54962829037451	3.95270742903208	0.898024544974664	0.369172463990473	NA
YDR194W-A	YDR194W-A	0.794803728245407	3.54962829037451	3.95270742903208	0.898024544974664	0.369172463990473	NA
tR(ACG)E	tR(ACG)E	0.794803728245407	3.54962829037451	3.95270742903208	0.898024544974664	0.369172463990473	NA
tK(UUU)G1	tK(UUU)G1	0.794803728245407	3.54962829037451	3.95270742903208	0.898024544974664	0.369172463990473	NA
tI(AAU)G	tI(AAU)G	0.794803728245407	3.54962829037451	3.95270742903208	0.898024544974664	0.369172463990473	NA
tH(GUG)K	tH(GUG)K	0.794803728245407	3.54962829037451	3.95270742903208	0.898024544974664	0.369172463990473	NA
tL(CAA)K	tL(CAA)K	0.794803728245407	3.54962829037451	3.95270742903208	0.898024544974664	0.369172463990473	NA
YMR050C	YMR050C	0.794803728245407	3.54962829037451	3.95270742903208	0.898024544974664	0.369172463990473	NA
EMT4	EMT4	0.794803728245407	3.54962829037451	3.95270742903208	0.898024544974664	0.369172463990473	NA
tV(AAC)M3	tV(AAC)M3	0.794803728245407	3.54962829037451	3.95270742903208	0.898024544974664	0.369172463990473	NA
tF(GAA)N	tF(GAA)N	0.794803728245407	3.54962829037451	3.95270742903208	0.898024544974664	0.369172463990473	NA
tK(UUU)O	tK(UUU)O	0.794803728245407	3.54962829037451	3.95270742903208	0.898024544974664	0.369172463990473	NA
YDR098C-B	YDR098C-B	0.428755872993283	3.30881917819625	4.93025834277473	0.671124908301268	0.502140960402982	NA
IMT4	IMT4	0.428755872993283	3.30881917819625	4.93025834277473	0.671124908301268	0.502140960402982	NA
YGL235W	YGL235W	0.428755872993283	3.30881917819625	4.93025834277473	0.671124908301268	0.502140960402982	NA
tS(AGA)J	tS(AGA)J	0.428755872993283	3.30881917819625	4.93025834277473	0.671124908301268	0.502140960402982	NA
tV(AAC)K2	tV(AAC)K2	0.428755872993283	3.30881917819625	4.93025834277473	0.671124908301268	0.502140960402982	NA
tV(AAC)M2	tV(AAC)M2	0.428755872993283	3.30881917819625	4.93025834277473	0.671124908301268	0.502140960402982	NA
YOR192C-B	YOR192C-B	1.57202030080029	3.26898789837526	2.65568421507105	1.23093998895791	0.218345309861468	NA
YOR029W	YOR029W	1.45481883357329	3.18882607812242	2.88218758240231	1.1063908878077	0.268557367825757	NA
tP(UGG)O3	tP(UGG)O3	1.24044089707665	2.92535791639789	3.04272330845139	0.961427517340305	0.336337253921814	NA
LDS1	LDS1	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
YBR219C	YBR219C	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
tM(CAU)C	tM(CAU)C	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
tK(CUU)C	tK(CUU)C	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
tF(GAA)D	tF(GAA)D	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
YEL076C-A	YEL076C-A	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
tH(GUG)E2	tH(GUG)E2	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
YFL012W	YFL012W	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
SUP6	SUP6	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
YGL138C	YGL138C	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
tR(UCU)G1	tR(UCU)G1	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
tD(GUC)G1	tD(GUC)G1	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
tT(UGU)G1	tT(UGU)G1	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
tG(GCC)G1	tG(GCC)G1	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
tG(GCC)G2	tG(GCC)G2	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
YHL048C-A	YHL048C-A	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
YHR054C	YHR054C	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
tR(ACG)J	tR(ACG)J	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
HSX1	HSX1	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
tA(AGC)L	tA(AGC)L	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
tH(GUG)M	tH(GUG)M	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
YNL067W-B	YNL067W-B	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
tI(AAU)N1	tI(AAU)N1	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
tD(GUC)O	tD(GUC)O	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
YPL152W-A	YPL152W-A	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
tG(GCC)P1	tG(GCC)P1	1.14326442780701	2.64583438190666	3.0073142243146	0.879799776330217	0.378967785865901	NA
RRT7	RRT7	1.17773287933549	2.53746965515473	2.98067176854904	0.851307977593903	0.394598294539121	NA
YFR012W-A	YFR012W-A	0.811685024083368	2.21570416816948	3.5558407468091	0.623116817072806	0.533207759282621	NA
YGR121W-A	YGR121W-A	1.49172512736861	2.06767560642839	2.58636005599276	0.799453889506784	0.424027273471961	NA
TDA8	TDA8	0.928886491310367	2.0648805344766	3.48933588846634	0.5917689212156	0.554005337285755	NA
tN(GUU)G	tN(GUU)G	0.928886491310367	2.0648805344766	3.48933588846634	0.5917689212156	0.554005337285755	NA
YIL014C-A	YIL014C-A	0.96335494283885	1.93187145055306	3.4488317583572	0.5601524185318	0.575375478738437	NA
tV(UAC)D	tV(UAC)D	0.562838636058243	1.92720696502498	4.06908835143992	0.473621312337197	0.635769974779883	NA
YDR210W-B	YDR210W-B	0.562838636058243	1.92720696502498	4.06908835143992	0.473621312337197	0.635769974779883	NA
tL(CAA)G1	tL(CAA)G1	0.562838636058243	1.92720696502498	4.06908835143992	0.473621312337197	0.635769974779883	NA
tF(GAA)H1	tF(GAA)H1	0.562838636058243	1.92720696502498	4.06908835143992	0.473621312337197	0.635769974779883	NA
YNL140C	YNL140C	0.562838636058243	1.92720696502498	4.06908835143992	0.473621312337197	0.635769974779883	NA
YLL006W-A	YLL006W-A	1.27734719087197	1.71865642628131	2.78563702346114	0.616970700707405	0.537254051436017	NA
snR77	snR77	1.75745281123169	1.66280251876023	2.3483336270777	0.708077634109191	0.478897047982219	NA
RUF23	RUF23	0.945767787148327	1.3293654258957	3.03164782863274	0.438495993281396	0.661026774013584	NA
FIG1	FIG1	0.348460699561601	1.30423167809044	4.919937236102	0.265091121187507	0.790939267001582	NA
tV(CAC)D	tV(CAC)D	0.348460699561601	1.30423167809044	4.919937236102	0.265091121187507	0.790939267001582	NA
SNO2	SNO2	0.348460699561601	1.30423167809044	4.919937236102	0.265091121187507	0.790939267001582	NA
tT(AGU)N1	tT(AGU)N1	0.348460699561601	1.30423167809044	4.919937236102	0.265091121187507	0.790939267001582	NA
VPS63	VPS63	1.29422848670993	1.18468194848967	2.63353640289873	0.44984453117325	0.652822545904573	NA
YBR072C-A	YBR072C-A	0.98023623867681	1.18414059152963	3.23046157449274	0.366554612777142	0.713951268739883	NA
snR53	snR53	0.98023623867681	1.18414059152963	3.23046157449274	0.366554612777142	0.713951268739883	NA
tL(UAA)B1	tL(UAA)B1	0.382929151090084	1.14115051772727	4.74308801159685	0.240592313475347	0.809871108178392	NA
YCR050C	YCR050C	0.382929151090084	1.14115051772727	4.74308801159685	0.240592313475347	0.809871108178392	NA
tK(UUU)G2	tK(UUU)G2	0.382929151090084	1.14115051772727	4.74308801159685	0.240592313475347	0.809871108178392	NA
tA(UGC)G	tA(UGC)G	0.382929151090084	1.14115051772727	4.74308801159685	0.240592313475347	0.809871108178392	NA
TRT2	TRT2	0.382929151090084	1.14115051772727	4.74308801159685	0.240592313475347	0.809871108178392	NA
YLL066C	YLL066C	0.382929151090084	1.14115051772727	4.74308801159685	0.240592313475347	0.809871108178392	NA
tK(UUU)L	tK(UUU)L	0.382929151090084	1.14115051772727	4.74308801159685	0.240592313475347	0.809871108178392	NA
SUP5	SUP5	0.382929151090084	1.14115051772727	4.74308801159685	0.240592313475347	0.809871108178392	NA
tV(AAC)O	tV(AAC)O	0.382929151090084	1.14115051772727	4.74308801159685	0.240592313475347	0.809871108178392	NA
tK(CUU)P	tK(CUU)P	0.382929151090084	1.14115051772727	4.74308801159685	0.240592313475347	0.809871108178392	NA
YIR021W-A	YIR021W-A	1.41142995393693	1.13685215476951	2.65811917181605	0.427690438722053	0.668876511900083	NA
YLR296W	YLR296W	1.41142995393693	1.13685215476951	2.65811917181605	0.427690438722053	0.668876511900083	NA
YJL052C-A	YJL052C-A	1.32869693823841	1.09929764203605	2.61349764710271	0.420623161170517	0.674030278265332	NA
MEI5	MEI5	0.696921399123203	1.02880880784699	3.67758936930322	0.279750865182078	0.779668650920808	NA
YHR214W	YHR214W	1.44589840546541	1.01971095420121	2.46302465687141	0.414007611071371	0.678868532832604	NA
YFL064C	YFL064C	1.09743770590381	0.932174389254537	2.98780962334424	0.311992565380106	0.755046173501579	NA
tL(GAG)G	tL(GAG)G	0.731389850651686	0.898877000223856	3.3280817442696	0.270088618397541	0.787092078042354	NA
tT(UGU)H	tT(UGU)H	0.731389850651686	0.898877000223856	3.3280817442696	0.270088618397541	0.787092078042354	NA
YJL028W	YJL028W	0.731389850651686	0.898877000223856	3.3280817442696	0.270088618397541	0.787092078042354	NA
CLB6	CLB6	1.42831124977489	0.804549296088394	2.52142314075019	0.319085393913304	0.749661759178513	NA
PFS1	PFS1	1.11431900174177	0.713582991428303	2.81222466671955	0.253743237470673	0.799693928281783	NA
YOR381W-A	YOR381W-A	1.11431900174177	0.713582991428303	2.81222466671955	0.253743237470673	0.799693928281783	NA
snR73	snR73	1.49724815283185	0.671907424223597	2.48985449572022	0.269858108326623	0.787269416551993	NA
TGA1	TGA1	0.482543462626561	0.404169850487102	4.26736615697741	0.0947117813704033	0.924543759867247	NA
snR7-L	snR7-L	0.482543462626561	0.404169850487102	4.26736615697741	0.0947117813704033	0.924543759867247	NA
YAR066W	YAR066W	0.865472613716646	0.369197110023015	3.08380494618089	0.119721291218579	0.904703933714397	NA
YBL008W-A	YBL008W-A	1.23152046896877	0.360202222456926	2.82289629453421	0.127600232128386	0.8984653474228	NA
YNL054W-B	YNL054W-B	1.24840176480673	0.355708432453245	2.65457165726455	0.133998429268167	0.893403816496468	NA
tL(UAG)L1	tL(UAG)L1	0.899941065245129	0.278362631073856	3.04591896724274	0.0913887185008858	0.927183725569274	NA
YER188C-A	YER188C-A	0.517011914155044	0.256710342436424	3.80231067928909	0.0675142996164692	0.946172278551915	NA
IMT2	IMT2	0.517011914155044	0.256710342436424	3.80231067928909	0.0675142996164692	0.946172278551915	NA
YLR460C	YLR460C	0.551480365683527	0.116378394185112	4.05540513077818	0.0286971068073734	0.97710616385216	NA
YLR111W	YLR111W	1.33113478050525	0.0917971213252498	2.95929044806478	0.0310199768952319	0.975253608079562	NA
tF(GAA)B	tF(GAA)B	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
tV(UAC)B	tV(UAC)B	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
GEX1	GEX1	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
YCL019W	YCL019W	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
tL(UAA)D	tL(UAA)D	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
YDR261W-B	YDR261W-B	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
YFL068W	YFL068W	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
ZNF1	ZNF1	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
tQ(UUG)H	tQ(UUG)H	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
tF(GAA)H2	tF(GAA)H2	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
EMT5	EMT5	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
YKL102C	YKL102C	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
tW(CCA)K	tW(CCA)K	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
tR(ACG)K	tR(ACG)K	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
FLO10	FLO10	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
snR6	snR6	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
YLR157W-D	YLR157W-D	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
tV(AAC)L	tV(AAC)L	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
YLR406C-A	YLR406C-A	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
YRF1-4	YRF1-4	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
tV(AAC)M1	tV(AAC)M1	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
SUF6	SUF6	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
YNR075C-A	YNR075C-A	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
YOR072W-B	YOR072W-B	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
tC(GCA)P1	tC(GCA)P1	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
YPR159C-A	YPR159C-A	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
YPR202W	YPR202W	0.13408276306496	0.060961274401416	4.98920930062349	0.0122186243807807	0.990251190827319	NA
