id	X16.bam	X17.bam	X18.bam	X19.bam
TPT1	155.067117425967	171.089605670889	76.3011579115591	97.7563390424686
IZH4	438.233157942951	133.5464320127	34.9713640427979	24.0103288876239
PKH2	936.470548281168	361.487129223132	591.333973814583	391.882867915861
SDD3	258.894665615528	343.788204498557	572.258684336693	467.343901562679
snR58	2.69681943349508	3.75431736581888	6.35842982596326	5.1450704759194
YOL097W-A	8.09045830048525	5.89964157485823	6.35842982596326	12.0051644438119
WRS1	87.6466315885903	193.079178813542	1624.57882053361	1384.8814697683
COQ3	92.3660655972067	170.553274618629	25.433719303853	37.7305168234089
HMI1	24.9455797598295	20.3805799858739	114.451736867339	103.758921264375
RFC4	31.0134234851935	49.3424568079052	343.355210602016	228.955636178413
TRM10	64.0494615455083	152.854349894054	365.609714992887	304.416669825231
YPQ1	140.908815400118	111.020527817787	855.208811592058	832.643905352956
SPO21	7.41625344211148	13.9446073587558	47.6882236947244	84.8936628526701
MSH2	22.2487603263344	74.0136852118578	63.5842982596326	53.1657282511671
HAL9	122.031079365653	85.8129683615743	295.666986907291	228.955636178413
MPD2	371.486876963948	237.058325098849	193.932109691879	155.209626023568
DUF1	611.50380654501	431.210166016911	130.347811432247	150.064555547649
MHF1	262.265689907397	255.829911927943	120.810166693302	124.339203168052
ADH1	23456.9354325402	22073.7771178582	13734.2084240806	13251.9865224764
YOL085C	38.429676927305	15.0172694632755	3.17921491298163	6.00258222190596
PHM7	1765.74252408091	369.532095007029	584.97554398862	406.460567597632
ATG34	2776.37560678319	919.807754625624	168.498390388026	37.7305168234089
ATG19	2428.48589986232	1216.93515757758	193.932109691879	134.629344119891
IRA2	4047.25176481775	3423.40110657455	508.67438607706	402.1730088677
REX4	10.7872777339803	9.11762788841727	788.445298419444	723.739913612662
AVO1	248.107387881548	206.487455120038	327.459136037108	214.377936496642
ATP19	639.146205738335	872.074290974499	232.082688647659	196.370189830924
BRX1	93.0402704555804	176.452916193487	3125.16825946094	3111.05261443926
MDM20	58.6558226785181	64.8960573234406	247.978763212567	277.833805699647
YOL075C	254.175231606912	220.968393531054	181.215250039953	155.209626023568
DSC2	587.232431643555	313.753665572006	152.602315823118	182.650001895139
THP1	155.741322284341	117.992831497165	149.423100910137	269.258688239782
SDH5	405.197119882636	479.479960720296	82.6595877375223	84.8936628526701
NBA1	295.975932826086	312.681003467486	152.602315823118	169.78732570534
NUF2	126.750513374269	129.792114646881	92.1972324764672	93.4687803125357
HST1	623.639493995738	536.331052259839	1198.56402219407	935.545314871344
RTG1	237.320110147567	164.117301991511	197.111324604861	142.34694983377
RIB2	53.2621838115279	57.9237536440626	588.154758901601	654.28146218775
INP54	174.619058318807	173.771260932188	31.7921491298163	16.2927231737448
MET22	107.872777339803	173.234929879928	441.910872904446	523.939676797792
CRT10	152.370297992472	126.574128333322	111.272521954357	151.779579039622
APM4	326.315151452905	573.337894865768	410.11872377463	536.80235298759
PRS5	209.677710954243	277.819485070597	1491.05179418838	1347.1509529449
MAM3	725.444427610178	486.988595451934	241.620333386604	264.113617763862
GPD2	413.961783041495	716.538285819145	1115.90443445655	1175.64860374758
ARG1	302.043776551449	1477.0557179236	639.022197509307	538.517376479564
YOL057W	190.125770061403	277.283154018337	95.3764473894488	232.385683162359
GPM3	10.7872777339803	31.6435320833305	127.168596519265	149.207043801663
THI20	169.225419451817	232.23134562851	152.602315823118	192.082631100991
tG(GCC)O1	0	0	0	0
tN(GUU)O1	0	0	0	0
PSH1	237.320110147567	155.536005155353	162.139960562063	167.21479046738
AIM39	101.804933614439	153.927011998574	22.2545043908714	33.4429580934761
DDR2	12506.5001228335	3008.28087212544	559.541824684767	148.349532055676
SPE2	118.660055073784	279.428478227376	419.656368513575	367.872539028237
snR81	10.7872777339803	10.7266210451968	0	0.857511745986566
